From,To,Year,Weight
6789,11407,1995,1
6790,7698,1995,1
6790,8708,1995,1
6791,6848,1995,1
6791,11388,1995,1
6791,6837,1995,1
6791,6887,1995,1
6792,10918,1995,1
6793,6848,1995,1
6793,8146,1995,1
6793,6820,1995,1
6793,6794,1995,1
6795,6962,1995,1
6795,11206,1995,1
6795,6871,1995,1
6795,7900,1995,1
6795,6795,1995,1
6795,10748,1995,1
6795,8111,1995,1
6797,8594,1995,1
6799,6848,1995,1
6800,8176,1995,1
6800,7962,1995,1
6800,8219,1995,1
6802,6802,1995,1
6802,7367,1995,1
6803,6824,1995,1
6804,6800,1995,1
6804,7042,1995,1
6804,8403,1995,1
6804,6804,1995,1
6804,7879,1995,1
6804,6985,1995,1
6804,6803,1995,1
6804,6791,1995,1
6804,6797,1995,1
6804,7326,1995,1
6805,6933,1995,1
6806,8826,1995,1
6806,8887,1995,1
6807,8940,1995,1
6807,11298,1995,1
6807,6852,1995,1
6807,8438,1995,1
6807,6807,1995,1
6809,6906,1995,1
6809,6869,1995,1
6809,8823,1995,1
6810,6848,1995,1
6810,11654,1995,1
6812,11029,1995,1
6814,8454,1995,1
6815,6848,1995,1
6818,6848,1995,1
6818,7128,1995,1
6821,7345,1995,1
6821,6794,1995,1
6822,7962,1995,1
6822,6933,1995,1
6822,7894,1995,1
6823,11369,1995,1
6823,7105,1995,1
6825,8575,1995,1
6826,10985,1995,1
6828,11527,1995,1
6829,7962,1995,1
6829,6804,1995,1
8882,9084,1995,1
6848,8130,1995,1
6848,8724,1995,1
6848,8630,1995,1
6848,7128,1995,1
6848,8522,1995,1
6848,10892,1995,1
6848,7962,1995,1
6848,7326,1995,1
6852,11669,1995,1
8902,6890,1995,1
7884,8318,1995,1
8909,6812,1995,1
6869,9824,1995,1
6869,6882,1995,1
7900,10483,1995,1
7900,6933,1995,1
11045,11044,1995,1
10982,6817,1995,1
6891,6892,1995,1
6891,6781,1995,1
9971,9972,1995,1
6783,6933,1995,1
6908,7619,1995,1
7939,6892,1995,1
6931,6891,1995,1
6788,8610,1995,1
7962,8688,1995,1
7962,6961,1995,1
7962,6805,1995,1
8997,11236,1995,1
8999,9001,1995,1
6956,6856,1995,1
7985,6818,1995,1
9011,6933,1995,1
6970,10364,1995,1
6794,8608,1995,1
6794,6801,1995,1
6794,6804,1995,1
6794,6789,1995,1
6794,7078,1995,1
6794,6785,1995,1
6794,8136,1995,1
6794,6953,1995,1
6794,6823,1995,1
6794,6812,1995,1
6794,7326,1995,1
11089,11090,1995,1
11090,11091,1995,1
6798,7128,1995,1
6798,7962,1995,1
6798,6798,1995,1
6801,6892,1995,1
6801,11438,1995,1
7024,7042,1995,1
9084,9085,1995,1
9711,9712,1995,1
8119,8121,1995,1
8119,6953,1995,1
8121,8122,1995,1
7100,6793,1995,1
7100,7042,1995,1
6816,6892,1995,1
11206,11207,1995,1
6817,7016,1995,1
6817,9958,1995,1
10743,10744,1995,1
7128,6953,1995,2
7128,6962,1995,1
7128,8419,1995,1
7137,8245,1995,1
7143,8444,1995,1
8865,8864,1995,1
9250,9248,1996,1
11310,6933,1996,1
10593,10594,1996,1
8273,8274,1996,1
8212,8211,1996,1
11387,6811,1996,1
8214,7507,1996,1
7532,11012,1996,1
6790,7027,1996,1
6790,6933,1996,2
6790,6790,1996,1
6790,10055,1996,1
6790,7743,1996,1
6790,9831,1996,1
6790,6821,1996,1
8364,6795,1996,1
9390,6904,1996,1
7345,6821,1996,1
9247,9250,1996,1
8389,8486,1996,1
8407,8408,1996,1
11300,7162,1996,1
8412,6933,1996,1
11487,11488,1996,1
7394,7898,1996,1
9862,9863,1996,1
6791,7962,1996,1
6791,11590,1996,1
7714,10975,1996,1
8447,8448,1996,1
11481,11482,1996,1
8480,8482,1996,1
11554,10709,1996,1
7474,8795,1996,1
8517,6985,1996,1
7507,6848,1996,1
8566,7137,1996,1
8939,6852,1996,1
8981,8982,1996,1
7576,8239,1996,1
10479,8577,1996,1
9972,6848,1996,1
8437,7548,1996,1
6904,8073,1996,1
8670,8671,1996,1
8302,8303,1996,1
8957,8958,1996,1
9712,9713,1996,1
8694,7615,1996,1
10744,7002,1996,1
8789,7980,1996,1
8708,8709,1996,1
8730,8731,1996,1
8731,8732,1996,1
8732,8733,1996,1
7089,6848,1996,1
10983,8073,1996,1
10835,10836,1996,1
10841,7326,1996,1
11368,11366,1996,1
9849,6848,1996,1
6781,8656,1996,1
6781,8577,1996,1
6781,6786,1996,1
6781,7900,1996,1
6781,6933,1996,1
6781,7273,1996,1
6781,6808,1996,1
6781,6892,1996,2
6781,6848,1996,2
6781,6962,1996,1
6781,6781,1996,2
6782,6788,1996,1
6782,7266,1996,1
6782,6892,1996,1
6783,8828,1996,1
6783,7962,1996,1
6783,6891,1996,1
6783,8436,1996,1
6783,8326,1996,1
6784,7394,1996,1
6785,7483,1996,1
6785,11636,1996,1
6785,6933,1996,1
6785,7255,1996,1
6786,7128,1996,1
6786,6933,1996,1
6786,11222,1996,1
6787,6848,1996,1
6787,6962,1996,1
6787,6787,1996,1
6787,6829,1996,1
6792,10786,1996,1
6794,11696,1996,1
6794,10001,1996,1
6794,11762,1996,1
6794,9059,1996,1
6794,6869,1996,1
6794,11665,1996,1
6794,6892,1996,1
6794,11707,1996,1
6794,7900,1996,1
6794,7901,1996,1
6795,7394,1996,1
6795,8078,1996,1
6795,9096,1996,1
6795,7900,1996,1
6795,6795,1996,3
6795,9820,1996,1
6795,9982,1996,1
6795,11487,1996,1
6796,11679,1996,1
6797,8096,1996,1
6797,7042,1996,1
6797,8964,1996,1
6797,6869,1996,1
6797,6892,1996,1
6797,7724,1996,1
6797,6797,1996,1
6798,11627,1996,1
6798,11755,1996,1
6798,11230,1996,1
6798,7078,1996,1
6798,11719,1996,1
6799,6852,1996,1
6800,8211,1996,1
6800,6800,1996,1
6800,6787,1996,1
6800,8532,1996,1
6800,8248,1996,1
6800,8201,1996,1
6800,6892,1996,1
6800,11470,1996,1
6801,11370,1996,1
6802,6792,1996,1
6802,6802,1996,1
6802,8871,1996,1
6803,6848,1996,1
6803,11536,1996,1
6803,11154,1996,1
6803,6933,1996,1
6803,11600,1996,1
6803,7474,1996,1
6803,6869,1996,1
6804,6785,1996,1
6804,7128,1996,1
6804,8888,1996,2
6804,6985,1996,1
6804,7723,1996,1
6804,9982,1996,1
6804,11055,1996,1
6805,8608,1996,1
6805,8545,1996,1
6805,11493,1996,1
6805,11286,1996,1
6805,7948,1996,1
6805,7390,1996,1
6805,6805,1996,2
6806,11552,1996,1
6806,11518,1996,1
6806,6806,1996,1
6806,6807,1996,1
6806,8073,1996,1
6806,7962,1996,1
6806,8551,1996,1
6806,11673,1996,1
6806,6985,1996,1
6806,11631,1996,1
6807,11200,1996,1
6807,7025,1996,1
6807,6827,1996,1
6807,6806,1996,1
6807,11382,1996,1
6807,6807,1996,1
6807,6892,1996,1
6807,11195,1996,1
6807,6848,1996,1
6807,7278,1996,1
6807,10959,1996,1
6808,6892,1996,1
6809,6848,1996,1
6809,6890,1996,1
6809,11210,1996,1
6809,11282,1996,1
6810,6816,1996,1
6810,7042,1996,1
6810,6837,1996,1
6810,6904,1996,1
6810,8473,1996,1
6810,11066,1996,1
6810,6810,1996,1
6812,7332,1996,1
6812,6822,1996,1
6812,6793,1996,1
6812,9994,1996,1
6812,11629,1996,1
6812,8910,1996,1
6814,6848,1996,1
6814,7900,1996,1
6814,6814,1996,1
6816,6816,1996,1
6816,11481,1996,1
6816,11554,1996,1
6816,7273,1996,1
6817,6817,1996,1
6817,8073,1996,1
6818,10369,1996,1
6818,11691,1996,1
6818,8420,1996,1
6818,11406,1996,1
6819,7128,1996,2
6819,7016,1996,1
6819,7723,1996,1
6819,11630,1996,1
6821,11216,1996,1
6822,6933,1996,1
6826,6826,1996,1
6827,6933,1996,1
6829,7617,1996,1
6829,6782,1996,1
8884,6962,1996,1
10940,10941,1996,1
6848,8208,1996,1
6848,8977,1996,1
6848,8946,1996,1
6848,8969,1996,1
6848,6794,1996,1
6848,7882,1996,1
11552,6883,1996,1
6852,7266,1996,1
6852,6802,1996,1
11212,11213,1996,1
8913,10903,1996,1
6873,6896,1996,1
6877,7122,1996,1
6891,6848,1996,1
6891,6806,1996,1
6892,6890,1996,1
6892,8815,1996,1
8958,6837,1996,1
6933,8041,1996,1
6933,6827,1996,1
6933,9715,1996,1
7962,7900,1996,1
7962,7548,1996,1
7962,9982,1996,1
6789,6808,1996,1
6789,6848,1996,2
6789,6906,1996,1
6789,7128,1996,1
6789,9604,1996,1
8496,6852,1996,1
11043,6848,1996,1
11044,11043,1996,1
6953,8323,1996,1
11518,11519,1996,1
6962,6812,1996,1
6970,7900,1996,1
6970,9894,1996,1
11072,6985,1996,1
8010,8011,1996,1
8011,8012,1996,1
6993,7150,1996,1
10886,7900,1996,1
9054,7962,1996,1
7016,8119,1996,1
11245,6804,1996,1
7020,6985,1996,1
7027,7472,1996,1
7027,9376,1996,1
6815,11763,1996,1
7042,9721,1996,1
7042,7042,1996,1
8106,8107,1996,1
8120,7894,1996,1
11207,11208,1996,1
8136,8137,1996,1
8185,8186,1996,1
7128,10104,1996,1
7128,6953,1996,3
7128,6852,1996,1
7128,6869,1996,1
9543,7247,1996,1
11091,7615,1996,1
7156,8096,1996,1
6825,6848,1996,1
7181,7507,1997,1
6787,7446,1997,1
6787,8582,1997,1
8245,11291,1997,1
11322,6962,1997,1
6924,11027,1997,1
12030,7548,1997,1
7255,9062,1997,1
6799,7128,1997,1
6799,7957,1997,1
11282,9910,1997,1
10366,6884,1997,1
10372,10373,1997,1
11406,7900,1997,1
8335,8336,1997,2
8219,6852,1997,1
6800,7266,1997,1
6800,11963,1997,1
6800,7540,1997,1
6800,7894,1997,1
6800,11447,1997,1
6800,11465,1997,1
6800,6890,1997,1
6800,8687,1997,1
6800,11977,1997,1
6800,11855,1997,1
9386,7879,1997,1
7027,7365,1997,1
11447,11446,1997,1
8940,8941,1997,1
9415,6848,1997,1
10444,7900,1997,1
7377,8613,1997,1
7390,7740,1997,1
8419,8415,1997,1
8432,8435,1997,1
8444,8445,1997,1
9476,9480,1997,1
9481,7900,1997,1
7436,7042,1997,1
7436,11246,1997,1
8482,6788,1997,1
11654,11655,1997,1
11029,11030,1997,1
7472,8933,1997,1
8073,8350,1997,1
10975,6896,1997,1
9788,11078,1997,1
8541,8540,1997,1
8544,8541,1997,1
8545,6786,1997,1
7532,8680,1997,1
11631,11632,1997,1
7742,7744,1997,1
10985,10986,1997,1
7548,8203,1997,1
8768,8775,1997,1
8587,8812,1997,1
8589,8096,1997,1
11669,11670,1997,1
11673,6873,1997,1
7068,11321,1997,1
6809,7389,1997,1
6809,11687,1997,1
10483,10484,1997,1
7610,7567,1997,1
7615,7677,1997,1
11540,11541,1997,1
11370,6930,1997,1
11268,11269,1997,1
11755,6807,1997,1
8688,8689,1997,1
9715,6962,1997,1
9716,9717,1997,1
11519,11520,1997,1
9726,6852,1997,1
8709,8710,1997,1
8729,8038,1997,1
11806,6930,1997,1
11016,7488,1997,1
7396,6990,1997,1
8770,8768,1997,1
10820,10821,1997,1
6781,6985,1997,1
6781,6933,1997,1
6781,9054,1997,1
6781,6830,1997,1
6782,7898,1997,1
6783,6848,1997,1
6783,8389,1997,1
6783,10824,1997,1
6783,6811,1997,1
6783,7900,1997,1
6783,11581,1997,1
6783,6783,1997,1
6784,6848,1997,1
6784,6825,1997,1
6784,8283,1997,1
6786,10038,1997,1
6788,8481,1997,1
6788,7123,1997,1
6789,8635,1997,1
6789,6886,1997,1
6790,6848,1997,1
6790,11540,1997,1
6793,6933,1997,1
6794,11905,1997,1
6794,8946,1997,1
6794,6852,1997,1
6794,8270,1997,1
6794,6953,1997,1
6794,6793,1997,1
6794,6795,1997,1
6794,11341,1997,1
6794,6910,1997,1
6795,6848,1997,1
6795,7436,1997,1
6795,11547,1997,1
6795,7892,1997,1
6795,6789,1997,1
9868,6848,1997,1
6797,6797,1997,1
6802,11560,1997,1
6804,11538,1997,1
6804,11795,1997,1
6804,6804,1997,1
6804,8366,1997,1
6804,8152,1997,1
6804,7436,1997,1
6804,7134,1997,1
6804,11071,1997,1
6805,7052,1997,1
6805,10965,1997,1
6805,6991,1997,1
6806,10970,1997,1
6806,7156,1997,1
6806,8741,1997,1
6807,6962,1997,1
6807,11675,1997,1
6807,6806,1997,1
6808,6808,1997,1
6810,7345,1997,1
6810,7667,1997,1
6810,8389,1997,1
6810,7128,1997,1
6810,12030,1997,1
6810,8675,1997,1
6813,6818,1997,1
6814,7128,1997,1
6814,6801,1997,1
6814,11676,1997,1
6814,11302,1997,1
6815,6890,1997,1
7840,7841,1997,1
6819,6848,1997,1
6820,11906,1997,1
6821,8840,1997,1
6821,11186,1997,1
6823,11085,1997,1
6824,6848,1997,1
6824,7751,1997,1
6826,7962,1997,1
10924,6886,1997,1
6829,8064,1997,1
8136,6807,1997,1
6837,11421,1997,1
7284,7137,1997,1
6848,10921,1997,1
6848,9729,1997,1
6848,9973,1997,1
6848,11616,1997,1
6848,9857,1997,1
7879,8399,1997,1
11059,11060,1997,1
7884,7885,1997,1
6869,8848,1997,1
6869,6985,1997,1
6869,7140,1997,1
6869,6821,1997,1
7894,6813,1997,1
7900,6848,1997,1
7900,8410,1997,1
6892,7737,1997,1
6892,8946,1997,1
6892,9267,1997,1
6892,6890,1997,1
11178,6953,1997,1
6896,6825,1997,1
8960,6985,1997,1
6785,11202,1997,1
6785,7266,1997,1
6785,9813,1997,1
6785,11480,1997,1
6785,6890,1997,1
6785,11594,1997,1
8857,6848,1997,1
7948,7128,1997,1
6930,11419,1997,1
6933,6905,1997,1
7962,7266,1997,1
7962,8916,1997,1
7962,6933,1997,1
7962,6871,1997,1
7962,10892,1997,1
7962,8223,1997,1
8992,8993,1997,1
9001,9000,1997,1
6791,6953,1997,1
6791,6795,1997,1
6791,11403,1997,1
6791,6933,1997,1
6791,9806,1997,1
6961,6928,1997,1
6962,8392,1997,1
6962,8248,1997,1
6962,8778,1997,1
9014,9015,1997,1
6970,7567,1997,1
7996,7997,1997,1
9024,9516,1997,1
9030,9031,1997,1
6985,11441,1997,1
6985,7075,1997,1
9035,9034,1997,1
6993,7900,1997,1
6798,7882,1997,1
6798,6890,1997,1
6798,7255,1997,1
7481,11252,1997,1
10895,10896,1997,1
7010,7751,1997,1
6801,6852,1997,1
11213,11162,1997,1
9713,8689,1997,1
8588,8589,1997,1
7042,8813,1997,1
7042,8558,1997,1
7042,8326,1997,1
9097,9098,1997,1
10123,10124,1997,1
8079,8078,1997,1
10055,9015,1997,1
8086,8087,1997,1
8214,7128,1997,1
6816,6848,1997,2
6816,6816,1997,1
6816,6891,1997,1
6816,7677,1997,1
6816,7751,1997,1
11164,11165,1997,1
6812,7273,1997,1
6812,11801,1997,1
8283,8715,1997,1
8283,6823,1997,1
8119,6817,1997,1
8120,7948,1997,1
7100,10895,1997,1
8522,8523,1997,1
10059,10060,1997,1
6817,8894,1997,1
11208,6848,1997,1
8146,8147,1997,1
7128,7128,1997,1
7128,6953,1997,1
7128,6802,1997,1
7128,6806,1997,1
7133,6933,1997,1
7134,6852,1997,1
7140,7141,1997,1
7142,7143,1997,1
11244,6815,1997,1
7150,8529,1997,1
6825,6873,1997,1
6825,11806,1997,1
6825,7102,1997,1
7161,6795,1997,1
8197,7751,1998,1
12120,6962,1998,1
8211,7080,1998,1
8211,7266,1998,1
8234,8235,1998,1
6821,7128,1998,1
6821,7532,1998,1
6821,11895,1998,1
7128,8114,1998,1
7128,6940,1998,1
7128,11714,1998,1
8245,8246,1998,1
8255,8257,1998,1
8376,6808,1998,1
8376,8377,1998,1
7273,8561,1998,1
11627,11628,1998,1
8290,8082,1998,1
8529,6855,1998,1
9416,11133,1998,1
8350,10678,1998,1
6848,6848,1998,2
6848,11329,1998,1
6848,6930,1998,1
6848,10741,1998,1
6848,11431,1998,1
6848,6890,1998,1
6848,8114,1998,1
6848,6933,1998,1
8366,8037,1998,1
8733,8734,1998,1
9248,9252,1998,1
7367,11461,1998,1
7382,9773,1998,1
8408,8409,1998,1
6805,6962,1998,1
6805,7987,1998,1
6805,12007,1998,1
6805,7016,1998,1
6805,11545,1998,1
6805,7962,1998,1
8415,8416,1998,1
11493,11223,1998,1
9085,9083,1998,1
9258,9259,1998,1
8448,8449,1998,1
11977,11978,1998,1
7436,8279,1998,1
8473,6933,1998,1
8485,8486,1998,1
11655,11656,1998,1
8739,7064,1998,1
6796,8112,1998,2
11590,11591,1998,1
8551,8550,1998,1
11154,11155,1998,1
7231,7161,1998,1
7105,12519,1998,1
11670,6852,1998,1
8257,8256,1998,1
8589,10928,1998,1
8589,6953,1998,1
7567,6829,1998,1
11811,7078,1998,1
8977,7622,1998,1
10821,10822,1998,1
11691,11692,1998,1
7255,8989,1998,1
10676,6910,1998,1
8630,6985,1998,1
10484,10485,1998,1
6971,6855,1998,1
8656,6852,1998,1
6908,8360,1998,1
11687,11688,1998,1
9721,9722,1998,1
9733,9732,1998,1
11085,11086,1998,1
6837,7128,1998,1
6837,8594,1998,1
7698,7128,1998,1
9817,9818,1998,1
11801,11802,1998,1
8734,8735,1998,1
7744,6852,1998,1
7751,8310,1998,1
10824,10825,1998,1
10825,9625,1998,1
10836,10837,1998,1
10837,10838,1998,1
11545,11546,1998,1
11536,7621,1998,1
9831,6790,1998,1
6806,6852,1998,1
8815,8816,1998,1
11895,11896,1998,1
6781,6848,1998,2
6781,6892,1998,1
6781,6933,1998,2
6781,11846,1998,1
6781,10967,1998,1
6781,6985,1998,1
6781,6871,1998,1
6781,9244,1998,1
6781,6813,1998,1
6781,7134,1998,1
6781,7365,1998,1
6782,8208,1998,1
6782,6933,1998,1
6782,6838,1998,1
6782,6871,1998,1
6782,7128,1998,1
6782,8074,1998,1
6782,6971,1998,1
6783,6933,1998,1
6783,12063,1998,1
6784,6816,1998,1
6784,8112,1998,1
6784,7042,1998,1
6784,7962,1998,1
6785,6896,1998,1
6785,6848,1998,2
6785,7042,1998,1
6785,7955,1998,1
6785,9166,1998,1
6785,6810,1998,1
6785,10259,1998,1
6785,8766,1998,1
11906,11907,1998,1
6787,6848,1998,1
6787,6962,1998,1
6789,6848,1998,1
6789,12021,1998,1
6789,11815,1998,1
6790,6848,1998,1
6790,8946,1998,1
6790,6790,1998,1
6792,7128,1998,1
6792,6852,1998,1
6792,7326,1998,1
6793,7472,1998,1
6793,8035,1998,1
6793,8038,1998,1
6793,8039,1998,1
6793,8366,1998,1
6793,6815,1998,1
6794,7137,1998,1
6794,8826,1998,1
6794,6805,1998,2
6794,12055,1998,1
6794,6953,1998,1
6794,6794,1998,2
6794,9997,1998,1
6794,7134,1998,1
6795,8640,1998,1
6795,11649,1998,1
6795,7266,1998,1
6795,6852,1998,1
6795,6804,1998,1
6795,6890,1998,1
6795,6795,1998,1
6795,11985,1998,1
6795,7762,1998,1
6795,11956,1998,1
6795,11993,1998,1
6795,12020,1998,1
6795,7546,1998,1
10892,11329,1998,1
6797,8752,1998,1
6797,6848,1998,1
6797,7042,1998,1
6800,8946,1998,1
6800,6804,1998,1
6800,8357,1998,1
6800,11446,1998,1
6800,12073,1998,1
6800,7128,1998,1
6800,6890,1998,1
6800,11738,1998,1
6800,6940,1998,1
6800,7266,1998,1
6802,7382,1998,1
6802,6848,1998,2
6802,6837,1998,1
6802,9894,1998,1
6802,6815,1998,1
8665,6792,1998,1
6804,11329,1998,1
6804,6855,1998,1
6804,12072,1998,1
6804,6794,1998,2
6804,6962,1998,1
6804,6831,1998,1
6804,8152,1998,1
6804,6930,1998,2
6804,11668,1998,1
6804,6933,1998,2
6804,9400,1998,1
6804,11162,1998,1
6804,7900,1998,1
6804,11861,1998,1
6807,6962,1998,1
6807,6947,1998,1
6807,7278,1998,1
6807,12019,1998,1
6807,6890,1998,1
6807,12044,1998,1
6807,7635,1998,1
6807,11695,1998,1
6808,6993,1998,1
6808,6892,1998,1
6808,11774,1998,1
6809,7457,1998,1
6809,6890,1998,1
6809,6852,1998,1
6810,8969,1998,1
6810,8210,1998,1
6810,7723,1998,1
6810,6796,1998,1
6810,6933,1998,1
6812,6848,1998,1
6812,6933,1998,1
6812,11414,1998,1
6812,6809,1998,1
6812,10555,1998,1
6812,6815,1998,1
6813,6813,1998,1
6814,7180,1998,1
6815,6935,1998,1
7841,7266,1998,1
6818,6904,1998,1
6819,6848,1998,1
10916,10917,1998,1
6823,7368,1998,1
6826,9705,1998,1
6826,9598,1998,1
6826,6807,1998,1
6827,8567,1998,1
6829,8028,1998,1
6829,8148,1998,1
6829,6852,1998,2
6829,6933,1998,1
6830,6805,1998,1
9910,11283,1998,1
10941,7134,1998,1
6852,11363,1998,1
9098,7080,1998,1
8913,8914,1998,1
6869,7304,1998,1
6869,6892,1998,1
6869,6871,1998,3
7900,11505,1998,1
7900,8013,1998,1
7900,8350,1998,1
7900,8775,1998,1
7903,6785,1998,1
6883,11553,1998,1
6889,6886,1998,1
6890,7128,1998,1
6892,9010,1998,1
6892,8854,1998,1
6892,7624,1998,2
6892,7273,1998,1
6892,8587,1998,1
6892,8946,1998,1
8941,8942,1998,1
8948,7567,1998,1
10998,7751,1998,1
8952,6831,1998,1
7930,7932,1998,1
9989,9990,1998,1
8969,6873,1998,1
6933,11401,1998,1
6933,8073,1998,1
6933,6871,1998,1
6788,6892,1998,1
7962,9601,1998,1
11035,11224,1998,1
11035,11036,1998,1
6953,7128,1998,1
6953,10960,1998,1
6953,8139,1998,1
6953,6852,1998,1
6791,7024,1998,1
6791,7985,1998,1
6791,11498,1998,1
6791,6848,1998,1
6791,7128,1998,1
6962,9017,1998,1
10038,11479,1998,1
6970,8002,1998,1
7997,7998,1998,1
8003,8004,1998,1
7137,8245,1998,1
6822,7231,1998,1
6822,11711,1998,1
6985,11472,1998,1
8012,7900,1998,1
6798,6848,1998,1
6798,6946,1998,1
6798,11811,1998,1
6798,6790,1998,1
6798,7962,1998,1
6798,7882,1998,1
11060,9774,1998,1
8039,7228,1998,1
8042,8043,1998,1
6803,6960,1998,1
9705,11952,1998,1
11350,11353,1998,1
8061,8063,1998,1
8062,8061,1998,1
7042,7042,1998,1
7042,11327,1998,1
7042,10093,1998,1
7042,11198,1998,1
7042,8255,1998,1
9096,7119,1998,1
11147,11148,1998,1
8078,6930,1998,1
7064,8738,1998,1
6816,8793,1998,1
7068,8896,1998,1
7068,10740,1998,1
8146,10951,1998,1
8114,11073,1998,1
11198,11197,1998,1
8795,8798,1998,1
8140,8141,1998,1
6820,12120,1998,1
7141,6852,1998,1
7142,11258,1998,1
11247,11248,1998,1
11388,6852,1998,1
7156,7143,1998,1
6825,7481,1998,1
8532,7612,1998,1
11269,8139,1999,1
9224,11983,1999,1
8203,8205,1999,1
10918,10919,1999,1
10838,7488,1999,1
8710,8714,1999,1
6837,10969,1999,1
11341,11339,1999,1
8208,7752,1999,1
11363,11364,1999,1
8040,7027,1999,1
6846,7330,1999,1
8323,6890,1999,1
11286,8871,1999,1
7304,6985,1999,1
11488,9448,1999,1
8377,8379,1999,1
7884,6848,1999,1
7884,8351,1999,1
11466,6960,1999,1
11482,6933,1999,1
7394,6848,1999,1
7394,7377,1999,1
8420,8422,1999,1
8423,8424,1999,1
7305,6904,1999,1
6871,6852,1999,1
8472,8471,1999,1
7016,6848,1999,1
9625,10828,1999,1
7472,7266,1999,1
7474,10842,1999,1
9762,7394,1999,1
8501,8504,1999,1
7483,11491,1999,1
10001,10002,1999,1
8416,6960,1999,1
8550,8553,1999,1
11632,6890,1999,1
7540,8278,1999,1
11401,11402,1999,1
7548,8438,1999,2
9601,6960,1999,1
9604,9604,1999,1
8582,8581,1999,1
8589,8812,1999,1
11676,11677,1999,1
7068,7436,1999,1
7615,11092,1999,1
8812,7952,1999,1
6801,7546,1999,1
11855,11856,1999,1
11862,11863,1999,1
8680,8679,1999,1
9710,7374,1999,1
8689,8690,1999,1
8689,9710,1999,1
11763,11764,1999,1
8692,8693,1999,1
6802,7540,1999,1
6802,7446,1999,1
6802,6823,1999,1
11985,9224,1999,1
7677,8036,1999,1
8715,8717,1999,1
11788,11789,1999,1
8725,6798,1999,1
8111,8112,1999,1
8738,6892,1999,1
6873,11674,1999,1
8969,12109,1999,1
11740,11741,1999,1
7737,6852,1999,1
8766,11823,1999,1
7743,6791,1999,1
7751,10992,1999,1
7180,7948,1999,1
8784,8785,1999,1
9813,7189,1999,1
9820,8079,1999,1
9824,8351,1999,1
8804,6892,1999,1
7612,8533,1999,1
6781,6848,1999,1
6781,6960,1999,1
6781,6818,1999,1
6781,6787,1999,1
6781,6932,1999,1
6781,6933,1999,1
6781,12010,1999,1
6781,7532,1999,1
6781,7055,1999,1
6782,6826,1999,1
6782,6975,1999,1
6784,12069,1999,1
6785,11400,1999,1
6785,7073,1999,1
6785,7546,1999,1
6785,12036,1999,1
6786,11822,1999,1
6786,9598,1999,1
6789,12003,1999,1
6790,6852,1999,2
6790,11870,1999,1
6791,9345,1999,1
6791,9201,1999,1
6791,10741,1999,1
6791,6807,1999,1
6791,9816,1999,1
6791,6795,1999,1
6792,7313,1999,1
6792,6930,1999,1
6792,6886,1999,1
6793,10008,1999,1
6794,10592,1999,1
6794,6816,1999,1
6794,9060,1999,1
6794,6791,1999,1
6794,6794,1999,1
6794,12111,1999,1
6795,6848,1999,1
6795,7298,1999,1
6795,9029,1999,2
6795,8678,1999,1
6795,6953,1999,1
6795,7002,1999,1
6795,6795,1999,1
6795,8780,1999,1
6795,8174,1999,1
6795,6933,1999,1
6796,6812,1999,1
6796,6789,1999,1
6797,7080,1999,1
6797,11698,1999,1
6797,6871,1999,1
6798,6896,1999,1
6798,6819,1999,1
6798,6852,1999,1
6798,11141,1999,1
6800,6960,1999,1
6800,8692,1999,1
6800,7382,1999,1
6800,12006,1999,1
6800,7224,1999,1
6800,6953,1999,2
6800,12266,1999,1
6800,8556,1999,1
6800,11374,1999,1
8852,6822,1999,1
6806,6848,1999,2
6806,11653,1999,1
6806,6806,1999,1
6806,6794,1999,1
6806,8491,1999,1
6806,6892,1999,1
6806,6829,1999,1
6807,12133,1999,1
6807,6807,1999,1
6807,11756,1999,1
6807,9292,1999,1
6807,6953,1999,1
6807,7278,1999,1
6808,7136,1999,1
6808,6932,1999,1
6809,6809,1999,1
6809,7345,1999,1
6809,6871,1999,1
6809,8393,1999,1
6810,9993,1999,1
6810,8387,1999,1
6810,6795,1999,1
6810,6892,1999,1
6810,6953,1999,1
6812,6812,1999,1
6812,11079,1999,1
6814,12131,1999,1
6815,6904,1999,1
6816,6816,1999,1
6816,12147,1999,1
6816,6844,1999,1
6817,6953,1999,1
6817,12325,1999,1
6817,7334,1999,1
6817,6817,1999,1
6818,7273,1999,1
6818,11082,1999,1
6821,11276,1999,1
6821,6789,1999,1
6822,9010,1999,1
6822,8333,1999,1
6822,10863,1999,1
8871,6930,1999,1
6824,7472,1999,1
6825,11325,1999,1
6826,6816,1999,1
6827,7486,1999,1
6827,7134,1999,1
6829,7520,1999,1
6829,11466,1999,1
6829,6852,1999,1
6830,7328,1999,1
8888,9010,1999,1
6848,6848,1999,1
6848,6993,1999,1
6848,8165,1999,1
6848,6886,1999,1
6848,7080,1999,1
6848,8985,1999,1
11071,6933,1999,1
7882,6961,1999,1
7882,6892,1999,1
8910,7266,1999,1
10960,10961,1999,1
7892,6795,1999,1
6869,7750,1999,1
7894,7368,1999,1
7894,6819,1999,1
7894,7895,1999,1
7898,11019,1999,1
7900,8493,1999,1
7900,12060,1999,1
7900,8149,1999,1
7900,8423,1999,1
11223,7894,1999,1
6890,11765,1999,1
6890,6887,1999,1
6891,8762,1999,1
6892,6960,1999,1
6892,8736,1999,1
6892,11168,1999,1
6892,11497,1999,1
6892,7824,1999,1
